Node_ID,In_Degree,Out_Degree,Total_Degree
31198,0,22,22
28162,0,22,22
31005,0,22,22
31263,0,22,22
31189,0,22,22
31110,0,22,22
24708,0,22,22
30990,0,22,22
24309,0,22,22
11417,0,22,22
5132,0,22,22
5126,22,0,22
31640,0,22,22
24610,0,22,22
27867,0,22,22
2395,0,22,22
31154,0,22,22
28968,0,22,22
31077,1,21,22
29153,0,22,22
1580,1,21,22
2333,0,22,22
17273,0,22,22
27791,0,22,22
28479,0,22,22
31571,0,22,22
24265,0,22,22
28535,0,22,22
31412,0,22,22
15641,0,22,22
31367,0,22,22
30968,0,22,22
31221,0,22,22
31284,1,21,22
31274,0,22,22
31498,0,22,22
341,22,0,22
3132,0,22,22
28991,0,22,22
30827,0,22,22
28801,0,21,21
28798,0,21,21
31204,0,21,21
28118,0,21,21
31188,0,21,21
28410,0,21,21
27857,0,21,21
24255,0,21,21
28746,0,21,21
31162,0,21,21
31492,0,21,21
31549,0,21,21
31233,0,21,21
22773,21,0,21
31267,0,21,21
28001,0,21,21
23417,0,21,21
19942,0,21,21
20765,0,21,21
31420,0,21,21
31124,0,21,21
21559,0,21,21
30983,0,21,21
1262,0,21,21
28785,0,21,21
28147,0,21,21
25465,0,21,21
25775,0,21,21
27914,0,21,21
1933,0,21,21
11966,0,21,21
28079,0,21,21
31405,0,21,21
21190,0,21,21
11550,0,21,21
5469,21,0,21
12640,1,20,21
4850,21,0,21
28400,0,21,21
2045,0,21,21
26816,0,21,21
32115,1,20,21
27057,0,21,21
2352,0,21,21
23591,3,18,21
29094,0,21,21
24642,0,21,21
29438,0,21,21
20327,0,21,21
31130,0,21,21
28681,0,21,21
31382,0,21,21
6200,21,0,21
24094,0,21,21
8235,21,0,21
5221,21,0,21
2954,0,21,21
30999,0,21,21
9790,0,21,21
3390,21,0,21
26587,0,21,21
31132,0,21,21
13626,0,21,21
2001,21,0,21
27960,0,21,21
16157,0,21,21
23622,0,21,21
1910,20,0,20
19996,0,20,20
32288,1,19,20
2015,20,0,20
10638,0,20,20
7573,20,0,20
27831,1,19,20
31281,1,19,20
6060,20,0,20
27255,0,20,20
3698,1,19,20
31193,1,19,20
4100,20,0,20
3471,0,20,20
6172,20,0,20
19140,1,19,20
10751,1,19,20
1984,20,0,20
2183,0,20,20
4459,20,0,20
31121,0,20,20
16428,1,19,20
428,0,20,20
28230,0,20,20
3641,20,0,20
628,20,0,20
2171,20,0,20
5284,20,0,20
4734,20,0,20
28457,0,20,20
2713,0,20,20
31259,0,19,19
21752,0,19,19
4221,19,0,19
31402,1,18,19
31617,0,19,19
16979,1,18,19
820,19,0,19
16135,1,18,19
16166,0,19,19
3507,1,18,19
31164,0,19,19
28348,0,19,19
1089,19,0,19
23832,19,0,19
31201,0,19,19
28311,0,19,19
31821,0,19,19
28870,0,19,19
10246,0,19,19
28063,0,19,19
2962,0,19,19
29346,0,19,19
31595,1,18,19
22530,19,0,19
576,0,19,19
31138,1,18,19
31672,1,18,19
2304,1,18,19
29169,1,18,19
31456,0,19,19
291,19,0,19
6718,19,0,19
8012,19,0,19
21916,1,18,19
31035,1,18,19
19751,0,19,19
9754,0,19,19
31212,1,18,19
28800,0,19,19
27989,0,19,19
26641,0,19,19
30993,0,19,19
31015,1,18,19
28129,0,19,19
21876,19,0,19
31422,0,19,19
4562,0,19,19
3392,0,19,19
17307,0,19,19
21546,19,0,19
4516,19,0,19
27912,0,19,19
31228,1,18,19
18325,1,18,19
31307,0,19,19
30915,0,19,19
31664,0,19,19
31086,0,19,19
1626,19,0,19
2008,0,19,19
32289,1,18,19
29072,0,19,19
31629,1,18,19
15974,0,19,19
34,19,0,19
31594,0,19,19
31452,0,19,19
30989,1,18,19
30954,0,19,19
1500,19,0,19
10606,19,0,19
29248,0,18,18
6221,18,0,18
31232,1,17,18
5721,18,0,18
3364,18,0,18
30384,0,18,18
1192,1,17,18
5191,18,0,18
31610,0,18,18
31349,0,18,18
31419,1,17,18
30970,0,18,18
2057,1,17,18
3443,1,17,18
28891,0,18,18
31356,0,18,18
28146,0,18,18
1719,1,17,18
28094,0,18,18
3952,18,0,18
2080,1,17,18
28877,0,18,18
2953,1,17,18
28721,0,18,18
31052,1,17,18
31179,1,17,18
31210,0,18,18
24166,0,18,18
23406,0,18,18
31628,0,18,18
376,0,18,18
11128,0,18,18
29168,0,18,18
1316,18,0,18
27882,0,18,18
2902,2,16,18
27063,18,0,18
31719,1,17,18
1204,18,0,18
481,18,0,18
30994,1,17,18
3843,0,18,18
30963,0,18,18
28555,0,18,18
28246,0,18,18
21360,1,17,18
23875,1,17,18
27968,0,18,18
31278,0,18,18
11211,0,18,18
17182,1,17,18
4095,1,17,18
19945,0,18,18
31247,1,17,18
29209,0,18,18
28068,0,18,18
21037,0,18,18
31520,0,18,18
13687,1,17,18
1211,0,18,18
29043,0,18,18
28487,0,18,18
24083,0,18,18
28222,0,18,18
9897,0,18,18
2993,1,17,18
28255,0,18,18
20554,0,18,18
31627,0,18,18
1905,0,18,18
31397,1,17,18
28240,0,18,18
31283,0,18,18
31639,0,18,18
22134,13,5,18
31271,0,18,18
27858,0,18,18
15727,0,18,18
644,0,18,18
2944,0,18,18
24278,0,18,18
28119,0,18,18
31072,1,17,18
28782,0,18,18
21267,0,18,18
31215,0,18,18
8087,18,0,18
19271,1,17,18
31235,0,18,18
3883,1,17,18
18750,0,18,18
31569,1,17,18
31244,0,18,18
31147,0,18,18
29291,0,18,18
5998,1,17,18
27946,0,17,17
1436,0,17,17
2855,17,0,17
32124,1,16,17
14102,0,17,17
32290,1,16,17
13249,1,16,17
19650,0,17,17
28971,0,17,17
2221,0,17,17
2035,17,0,17
28390,0,17,17
28752,0,17,17
23157,17,0,17
32284,17,0,17
4566,17,0,17
28134,0,17,17
761,17,0,17
29216,0,17,17
31483,1,16,17
3554,0,17,17
835,17,0,17
31272,1,16,17
28586,0,17,17
26376,1,16,17
7361,17,0,17
151,2,15,17
31301,1,16,17
4015,1,16,17
21792,17,0,17
8083,17,0,17
4620,17,0,17
28251,0,17,17
31031,1,16,17
31320,1,16,17
20592,0,17,17
24958,1,16,17
4351,1,16,17
304,0,17,17
2047,1,16,17
7054,1,16,17
7429,1,16,17
6035,0,17,17
31157,1,16,17
28106,0,17,17
19649,17,0,17
4213,17,0,17
5867,17,0,17
31564,0,17,17
7865,1,16,17
1816,17,0,17
2522,0,17,17
28124,0,17,17
2079,17,0,17
21206,0,17,17
31650,1,16,17
6356,17,0,17
31140,0,17,17
4266,0,17,17
31796,1,16,17
22028,0,17,17
17083,0,17,17
1775,0,17,17
15042,1,16,17
4489,17,0,17
32123,1,16,17
31053,1,16,17
21938,17,0,17
25188,0,17,17
18797,1,16,17
2585,0,17,17
4325,17,0,17
32126,1,16,17
28564,0,17,17
28921,0,16,16
16117,1,15,16
22736,1,15,16
17130,1,15,16
1942,0,16,16
29192,0,16,16
24483,0,16,16
28599,1,15,16
29870,0,16,16
14582,0,16,16
28333,0,16,16
2566,0,16,16
12207,1,15,16
26790,1,15,16
31101,0,16,16
10963,16,0,16
25693,0,16,16
21440,0,16,16
26159,0,16,16
6586,0,16,16
3388,16,0,16
21433,1,15,16
5490,16,0,16
28876,0,16,16
28627,0,16,16
28435,0,16,16
28859,0,16,16
28862,0,16,16
5223,16,0,16
4490,1,15,16
10730,0,16,16
20174,1,15,16
26602,0,16,16
1212,2,14,16
29142,0,16,16
25463,1,15,16
13146,1,15,16
22437,1,15,16
1057,0,16,16
2433,0,16,16
2998,16,0,16
32106,0,16,16
444,0,16,16
22788,1,15,16
32056,1,15,16
4285,1,15,16
194,0,16,16
31438,1,15,16
4320,16,0,16
8888,0,16,16
7943,16,0,16
31107,1,15,16
29071,0,16,16
28312,0,16,16
31681,0,16,16
5082,16,0,16
21369,0,16,16
12259,1,15,16
170,16,0,16
27910,0,16,16
32118,1,15,16
1236,16,0,16
28841,0,16,16
28889,1,15,16
32063,1,15,16
14000,1,15,16
21897,1,15,16
28832,0,16,16
3659,16,0,16
3686,16,0,16
504,1,15,16
4022,16,0,16
1975,0,16,16
9055,16,0,16
21851,16,0,16
28361,0,16,16
31693,0,16,16
20611,16,0,16
21764,0,16,16
2694,16,0,16
31593,1,14,15
10627,0,15,15
9672,0,15,15
14788,1,14,15
1353,0,15,15
2547,0,15,15
22411,0,15,15
31474,0,15,15
4853,1,14,15
28019,0,15,15
13029,0,15,15
2911,0,15,15
28273,0,15,15
6346,15,0,15
27062,0,15,15
5979,15,0,15
2576,1,14,15
12917,1,14,15
614,1,14,15
18565,1,14,15
14827,1,14,15
17076,0,15,15
28851,0,15,15
15102,1,14,15
4012,15,0,15
26331,0,15,15
18775,1,14,15
3340,0,15,15
2728,0,15,15
30995,1,14,15
11943,0,15,15
6700,15,0,15
9824,1,14,15
31398,1,14,15
3694,0,15,15
17752,1,14,15
28166,0,15,15
31717,0,15,15
28179,0,15,15
28575,0,15,15
31392,1,14,15
18602,1,14,15
18376,0,15,15
3379,0,15,15
30210,15,0,15
28992,0,15,15
25219,1,14,15
18079,0,15,15
21968,0,15,15
3431,0,15,15
4592,1,14,15
7375,15,0,15
1748,0,15,15
3241,15,0,15
1292,0,15,15
6452,15,0,15
6555,15,0,15
6114,15,0,15
10353,1,14,15
31616,1,14,15
17570,1,14,15
28677,0,15,15
30092,0,15,15
3712,15,0,15
31275,0,15,15
4245,1,14,15
4862,15,0,15
28034,0,15,15
6187,15,0,15
6507,15,0,15
31437,0,15,15
23744,1,14,15
32104,1,14,15
3308,0,15,15
14732,1,14,15
32299,1,14,15
31572,0,15,15
20425,0,15,15
3812,0,15,15
4670,0,15,15
2945,0,15,15
31195,1,14,15
28899,0,15,15
14700,0,15,15
10635,0,15,15
3495,15,0,15
32075,1,14,15
15248,1,14,15
29219,0,15,15
712,15,0,15
1694,1,14,15
4167,15,0,15
31531,1,14,15
3730,0,15,15
3869,0,15,15
27998,0,15,15
29208,0,15,15
28438,0,15,15
1252,0,15,15
26542,0,15,15
21303,1,14,15
29186,0,15,15
31269,1,14,15
1635,15,0,15
3037,2,13,15
1362,15,0,15
19279,1,14,15
31293,0,15,15
2413,0,15,15
27927,0,15,15
28511,0,15,15
17489,0,15,15
30966,0,15,15
31653,1,14,15
464,15,0,15
29865,0,15,15
26866,0,15,15
23285,1,14,15
24039,1,14,15
848,15,0,15
24181,1,14,15
17016,1,14,15
4449,1,14,15
3964,0,15,15
17896,0,15,15
2952,15,0,15
16635,0,15,15
21481,0,15,15
2407,2,13,15
30295,0,15,15
17871,0,15,15
578,15,0,15
15704,0,15,15
18846,1,14,15
31732,1,14,15
13508,1,14,15
16027,1,14,15
15002,1,14,15
31001,1,14,15
2255,14,0,14
3804,1,13,14
31493,1,13,14
28730,0,14,14
28496,0,14,14
1363,1,13,14
2331,1,13,14
23650,0,14,14
24626,0,14,14
19133,1,13,14
32287,1,13,14
28309,0,14,14
1291,14,0,14
12689,0,14,14
31763,1,13,14
1994,1,13,14
30981,1,13,14
19506,0,14,14
31750,0,14,14
11639,0,14,14
21018,0,14,14
30960,1,13,14
28144,1,13,14
3636,1,13,14
31442,0,14,14
31427,0,14,14
28483,0,14,14
28805,0,14,14
31697,1,13,14
1883,14,0,14
2537,1,13,14
8094,1,13,14
31025,1,13,14
16927,14,0,14
3827,1,13,14
31509,1,13,14
13182,1,13,14
3798,0,14,14
30984,1,13,14
946,1,13,14
5213,1,13,14
1474,1,13,14
31109,1,13,14
31662,1,13,14
25825,0,14,14
31371,0,14,14
1398,1,13,14
28238,0,14,14
20615,0,14,14
31231,1,13,14
4911,1,13,14
31489,1,13,14
8584,1,13,14
3719,1,13,14
25431,0,14,14
4053,1,13,14
5691,14,0,14
11778,0,14,14
2496,1,13,14
581,1,13,14
20950,0,14,14
13578,0,14,14
27018,0,14,14
5692,0,14,14
25428,0,14,14
28083,0,14,14
15668,0,14,14
25071,0,14,14
1951,1,13,14
28659,0,14,14
1997,1,13,14
9721,14,0,14
31630,1,13,14
28443,1,13,14
3537,1,13,14
31739,1,13,14
3919,1,13,14
4691,0,14,14
31066,0,14,14
28030,0,14,14
30991,0,14,14
31715,1,13,14
3783,1,13,14
7001,2,12,14
4252,1,13,14
27936,0,14,14
2992,1,13,14
920,1,13,14
1193,14,0,14
22222,14,0,14
3450,1,13,14
27959,0,14,14
1141,14,0,14
28610,0,14,14
15646,0,14,14
29249,0,14,14
28747,0,14,14
31583,1,13,14
4264,0,14,14
27975,0,14,14
31668,1,13,14
4113,1,13,14
3565,1,13,14
20104,14,0,14
8519,1,13,14
4682,1,13,14
6049,1,13,14
12916,0,14,14
2618,1,13,14
357,1,13,14
23453,0,14,14
31607,0,14,14
1714,1,13,14
32298,1,13,14
28930,0,14,14
5777,14,0,14
31036,0,14,14
31494,1,13,14
2317,1,13,14
21308,1,13,14
16072,0,14,14
27441,0,14,14
21038,0,14,14
3312,1,13,14
31810,0,14,14
4933,14,0,14
31033,0,14,14
1854,14,0,14
18827,1,13,14
640,14,0,14
1325,14,0,14
17724,0,14,14
28619,0,14,14
29,1,13,14
11145,0,14,14
21111,1,13,14
14762,1,13,14
4396,1,13,14
18248,0,14,14
3920,14,0,14
12534,1,13,14
11511,14,0,14
2207,1,13,14
31759,0,14,14
31168,0,14,14
670,1,13,14
22861,1,13,14
28513,0,14,14
2224,1,13,14
31146,1,13,14
2447,1,13,14
31421,0,14,14
2678,1,13,14
2740,14,0,14
9527,14,0,14
31008,1,13,14
2222,1,13,14
28211,0,14,14
4005,1,13,14
2134,1,13,14
23007,1,13,14
31558,1,13,14
31044,1,13,14
20221,0,14,14
18850,1,13,14
24477,1,13,14
12219,1,13,14
2845,1,13,14
16749,1,13,14
21780,0,14,14
6120,14,0,14
1533,1,13,14
14289,0,14,14
16276,0,14,14
1159,14,0,14
32095,1,13,14
4035,1,13,14
11355,1,13,14
3836,1,13,14
3056,12,2,14
487,1,13,14
21846,0,14,14
31073,0,14,14
21843,0,14,14
2517,14,0,14
31099,1,13,14
1705,1,13,14
4335,1,13,14
28262,0,14,14
1928,1,13,14
28495,0,14,14
19158,1,13,14
3002,1,13,14
1545,14,0,14
13531,0,14,14
5044,2,12,14
29464,0,14,14
31208,0,14,14
31294,1,13,14
24723,0,14,14
1855,14,0,14
28611,0,14,14
13421,1,13,14
31129,0,14,14
28494,0,14,14
28640,0,14,14
31354,1,13,14
5071,1,13,14
2856,1,13,14
28710,0,14,14
9696,0,14,14
21980,1,13,14
1911,1,13,14
4931,1,13,14
31249,1,13,14
6169,0,14,14
13273,0,14,14
963,14,0,14
5266,0,14,14
28071,0,14,14
9995,0,14,14
2476,14,0,14
26894,0,14,14
3643,14,0,14
3074,1,13,14
4403,1,13,14
28595,0,14,14
3988,1,13,14
1113,0,14,14
31291,0,14,14
19161,1,13,14
3738,14,0,14
297,0,14,14
3941,1,13,14
1864,14,0,14
19038,1,13,14
2240,14,0,14
3410,1,13,14
31721,0,14,14
23089,0,14,14
2546,1,13,14
1348,14,0,14
12866,0,13,13
29194,0,13,13
2779,13,0,13
19134,1,12,13
19138,13,0,13
29097,0,13,13
26879,0,13,13
31065,0,13,13
31047,0,13,13
24776,0,13,13
29163,0,13,13
6110,0,13,13
31017,1,12,13
5011,1,12,13
1585,13,0,13
3928,0,13,13
25295,0,13,13
11485,0,13,13
28570,0,13,13
1466,13,0,13
31761,0,13,13
31490,0,13,13
28066,0,13,13
4495,0,13,13
2674,13,0,13
6917,13,0,13
29001,0,13,13
31709,13,0,13
11326,0,13,13
2202,13,0,13
21375,0,13,13
31336,0,13,13
28574,0,13,13
1784,13,0,13
15713,1,12,13
6396,13,0,13
1674,1,12,13
7415,13,0,13
7017,0,13,13
7349,1,12,13
23641,0,13,13
31205,0,13,13
29749,0,13,13
31225,0,13,13
14414,1,12,13
21049,1,12,13
13411,0,13,13
26564,1,12,13
29381,0,13,13
16702,1,12,13
6378,13,0,13
20367,0,13,13
21879,0,13,13
29109,0,13,13
31115,1,12,13
21872,0,13,13
21056,0,13,13
25709,0,13,13
28061,0,13,13
24613,1,12,13
31731,1,12,13
18273,1,12,13
28702,0,13,13
22036,0,13,13
29178,0,13,13
28169,0,13,13
15252,13,0,13
3164,1,12,13
31443,0,13,13
31020,0,13,13
1446,13,0,13
447,0,13,13
28216,0,13,13
7887,1,12,13
2890,13,0,13
17031,0,13,13
30956,1,12,13
284,0,13,13
31487,0,13,13
1946,1,12,13
31304,0,13,13
21748,0,13,13
31704,1,12,13
8193,13,0,13
28096,0,13,13
32139,1,12,13
20479,0,13,13
31577,1,12,13
22101,0,13,13
30958,0,13,13
27990,0,13,13
32294,1,12,13
28155,0,13,13
20283,0,13,13
5214,1,12,13
2545,13,0,13
31277,1,12,13
31230,1,12,13
888,13,0,13
4776,0,13,13
4879,0,13,13
22072,0,13,13
29265,0,13,13
29040,0,13,13
25403,0,13,13
1030,0,13,13
11350,1,12,13
29486,0,13,13
5312,13,0,13
19604,0,13,13
25471,0,13,13
10060,0,13,13
29042,0,13,13
492,0,13,13
31853,0,13,13
4409,0,13,13
28807,0,13,13
31012,0,13,13
6734,1,12,13
29147,0,13,13
5938,0,13,13
2961,0,13,13
27360,0,13,13
17043,1,12,13
27950,0,13,13
8589,0,13,13
31234,0,13,13
29087,0,13,13
17532,0,13,13
31240,0,13,13
31338,0,13,13
15131,1,12,13
27925,0,13,13
29022,0,13,13
30974,1,12,13
31387,1,12,13
28576,0,13,13
29317,0,13,13
29215,0,13,13
7351,1,12,13
31218,1,12,13
18363,1,12,13
29366,0,13,13
10360,13,0,13
28531,0,13,13
4422,13,0,13
8016,13,0,13
28895,0,13,13
28286,0,13,13
5509,2,11,13
19874,0,13,13
723,0,13,13
31305,1,12,13
27864,0,13,13
5627,1,12,13
32090,0,13,13
31092,1,12,13
31160,1,12,13
31670,1,12,13
19303,1,12,13
31642,1,12,13
12433,0,13,13
31223,1,12,13
19783,0,13,13
12022,0,13,13
7339,13,0,13
26670,0,13,13
24671,0,13,13
32081,1,12,13
31265,0,13,13
16183,0,13,13
30131,0,13,13
28783,0,13,13
31728,0,13,13
28726,0,13,13
20654,0,13,13
3203,1,12,13
29670,1,12,13
796,0,13,13
14806,0,13,13
28393,0,13,13
3957,13,0,13
1724,0,13,13
28777,0,13,13
29567,0,13,13
1231,13,0,13
24981,0,13,13
20151,13,0,13
4698,0,13,13
31469,0,13,13
20018,0,13,13
13594,1,12,13
29067,0,13,13
21855,1,12,13
15992,0,13,13
3101,0,13,13
8536,0,13,13
27852,1,12,13
28357,0,13,13
28651,0,13,13
31085,0,13,13
5648,13,0,13
31237,1,12,13
3849,1,12,13
24378,1,12,13
17249,0,13,13
22329,13,0,13
16474,1,12,13
21441,0,13,13
7996,13,0,13
21915,1,12,13
12161,1,12,13
4789,0,13,13
25998,0,13,13
28665,0,13,13
10744,7,6,13
22467,0,13,13
28842,0,13,13
4718,13,0,13
31028,1,12,13
13074,0,13,13
20659,0,13,13
28533,0,13,13
18308,4,9,13
3089,13,0,13
23601,0,13,13
3193,0,13,13
20755,0,13,13
27969,0,13,13
29331,0,13,13
750,13,0,13
15898,0,13,13
29401,0,13,13
31251,1,12,13
31357,0,13,13
6361,12,0,12
26774,0,12,12
6902,0,12,12
4338,12,0,12
31799,0,12,12
9695,0,12,12
31358,1,11,12
28398,0,12,12
18019,0,12,12
19020,1,11,12
27945,0,12,12
24508,0,12,12
24868,0,12,12
6821,0,12,12
28920,0,12,12
31605,1,11,12
28201,0,12,12
11181,1,11,12
31475,0,12,12
31769,1,11,12
31698,1,11,12
12786,0,12,12
7105,0,12,12
25705,1,11,12
21299,0,12,12
25074,0,12,12
30425,1,11,12
18,12,0,12
28812,0,12,12
28688,0,12,12
29078,0,12,12
31597,0,12,12
31058,1,11,12
12436,0,12,12
29361,0,12,12
28846,0,12,12
26890,0,12,12
12056,0,12,12
23898,1,11,12
31220,0,12,12
6064,0,12,12
29716,0,12,12
19056,0,12,12
32149,1,11,12
3555,12,0,12
31353,0,12,12
21121,0,12,12
31002,0,12,12
32092,0,12,12
28463,0,12,12
3502,0,12,12
21341,1,11,12
18672,0,12,12
1634,0,12,12
23441,1,11,12
28943,0,12,12
1178,12,0,12
15854,0,12,12
7497,12,0,12
2913,0,12,12
24842,0,12,12
28281,0,12,12
24864,1,11,12
17823,0,12,12
3019,0,12,12
5616,12,0,12
31478,0,12,12
28916,0,12,12
4540,0,12,12
28796,0,12,12
27965,0,12,12
480,1,11,12
7635,12,0,12
17695,1,11,12
29878,0,12,12
1630,0,12,12
18237,0,12,12
957,1,11,12
1085,12,0,12
31920,0,12,12
28307,0,12,12
31775,1,11,12
28048,0,12,12
1170,2,10,12
27855,1,11,12
23480,0,12,12
31596,1,11,12
28973,0,12,12
28935,0,12,12
31525,0,12,12
29839,0,12,12
14805,1,11,12
31713,0,12,12
11829,12,0,12
8046,12,0,12
28497,0,12,12
23352,1,11,12
28753,0,12,12
27709,0,12,12
833,12,0,12
1423,12,0,12
30964,1,11,12
28331,0,12,12
31297,1,11,12
20022,0,12,12
31289,0,12,12
22347,1,11,12
32283,1,11,12
31807,0,12,12
10059,1,11,12
24622,0,12,12
17212,1,11,12
28324,0,12,12
1840,12,0,12
28175,0,12,12
28687,0,12,12
29020,0,12,12
27317,1,11,12
18756,1,11,12
6139,12,0,12
31441,0,12,12
2296,1,11,12
1686,12,0,12
27899,1,11,12
16314,0,12,12
4212,12,0,12
7515,12,0,12
27970,0,12,12
19212,0,12,12
31579,1,11,12
9831,12,0,12
2161,12,0,12
24343,1,11,12
29000,0,12,12
21468,0,12,12
31106,0,12,12
31325,1,11,12
31660,1,11,12
26611,0,12,12
28897,0,12,12
27935,0,12,12
31078,0,12,12
31778,1,11,12
263,0,12,12
4060,12,0,12
29519,0,12,12
5874,12,0,12
3896,0,12,12
18509,1,11,12
4253,1,11,12
29014,0,12,12
11302,0,12,12
29259,0,12,12
8451,0,12,12
17302,0,12,12
31722,0,12,12
29145,0,12,12
31618,0,12,12
31133,1,11,12
28663,0,12,12
29354,0,12,12
29850,0,12,12
31454,0,12,12
28539,0,12,12
28937,1,11,12
17075,1,11,12
32137,1,11,12
28909,0,12,12
17670,0,12,12
24239,0,12,12
31544,1,11,12
6572,12,0,12
29868,0,12,12
3320,1,11,12
21739,0,12,12
11878,1,11,12
21004,0,12,12
17439,1,11,12
8480,0,12,12
31222,0,12,12
4307,0,12,12
1031,12,0,12
5532,0,12,12
736,12,0,12
30900,1,11,12
6203,0,12,12
31567,1,11,12
31068,1,11,12
27963,0,12,12
12249,1,11,12
32176,1,11,12
12133,0,12,12
28207,0,12,12
28135,0,12,12
5025,12,0,12
5772,0,12,12
25838,1,11,12
28865,0,12,12
31117,1,11,12
28594,0,12,12
32157,1,11,12
8021,1,11,12
28469,0,12,12
6057,1,11,12
32279,1,11,12
30713,1,11,12
31459,1,11,12
32180,1,11,12
31665,0,12,12
31714,0,12,12
29376,0,12,12
31532,1,11,12
31378,0,12,12
2658,0,12,12
